Postal Code,Lat,Lon
239618,1.294858,103.84238
307954,1.314901,103.840461
309421,1.314673,103.839011
159017,1.292695,103.820411
309307,1.316759,103.839662
439854,1.29894,103.899082
575745,1.353062,103.839783
436896,1.296705,103.882769
828737,1.401383,103.916582
528587,1.350798,103.927615
546785,1.366252,103.879985
768863,1.424484,103.84841
528608,1.359251,103.939646
669561,1.36168,103.765637
556113,1.350464,103.864164
425602,1.312926,103.914385
548431,1.36031,103.876907
469972,1.312453,103.938156
828809,1.400676,103.9047
419832,1.318371,103.910601
757489,1.427191,103.824483
519286,1.38137,103.9404
545688,1.372849,103.877603
544916,1.361243,103.885484
528535,1.355394,103.929431
554773,1.349454,103.866976
357686,1.338682,103.869252
098656,1.266813,103.814674
329216,1.328532,103.842422
668201,1.376477,103.756181
507011,1.35886,103.965823
109704,1.282218,103.803662
573918,1.36561,103.829012
828723,1.403002,103.903767
677669,1.365554,103.771063
679522,1.371209,103.776855
425762,1.313893,103.914261
418804,1.329872,103.908124
669600,1.355998,103.761252
509735,1.360919,103.966331
518161,1.377892,103.961545
519459,1.368898,103.9598
458555,1.309446,103.925026
768000,1.444931,103.827448
768010,1.435377,103.844166
098638,1.267211,103.816153
486060,1.332105,103.94208
589650,1.333847,103.786257
387945,1.315672,103.888351
358847,1.330494,103.866848
439969,1.302256,103.899571
596748,1.341237,103.767743
118175,1.281782,103.789596
458556,1.309446,103.925026
596182,1.344723,103.769622
259785,1.313924,103.830438
239403,1.295239,103.831012
239593,1.291926,103.841541
248899,1.294892,103.8297
269204,1.324664,103.802992
278576,1.313308,103.798039
449293,,
509912,1.357096,103.965502
548190,1.359717,103.883197
659874,1.360331,103.741237
529700,1.368149,103.942983
756984,1.443046,103.819396
649925,1.342517,103.711734
465496,1.325178,103.929393
129199,1.324262,103.756415
327995,1.327308,103.864477
409056,1.316756,103.893079
596712,1.340233,103.768255
689099,1.398083,103.751312
544655,1.399457,103.891278
417104,1.321896,103.909353
528719,1.339776,103.956806
454943,1.317693,103.923003
587977,1.347919,103.771776
506943,1.357294,103.964225
486365,1.320988,103.955882
787128,1.400298,103.817771
239225,1.298474,103.832704
529449,1.368551,103.94171
457910,1.313919,103.927307
127162,1.310885,103.762745
425525,1.312245,103.911705
128036,1.298739,103.766369
239620,1.29459,103.842365
669615,1.3593,103.765055
689048,1.378251,103.746418
528467,1.344223,103.945739
080102,1.27473,103.836235
437901,1.296304,103.890312
596738,1.340524,103.767183
098418,1.26725,103.810995
328496,1.327274,103.86561
429569,1.308065,103.906579
248737,1.29638,103.826342
237988,1.294162,103.838428
298071,1.324688,103.825744
308342,1.313927,103.843104
259945,1.310424,103.827913
229745,1.308591,103.838674
228307,1.308686,103.839081
258333,1.308605,103.827617
248743,1.295221,103.82715
276337,1.311283,103.79945
767975,1.417864,103.845261
589487,1.33793,103.780475
357900,1.335918,103.869689
469993,1.311995,103.940273
828797,1.397589,103.917779
528718,1.339875,103.957043
648319,1.343085,103.717866
506895,1.356043,103.963941
398498,1.311648,103.88506
127161,1.311024,103.762345
767994,1.416527,103.844851
544569,1.383451,103.891978
769329,1.440906,103.827331
424182,1.307591,103.915608
466507,1.315781,103.941425
737770,1.432571,103.800003
249566,1.298137,103.827171
229723,1.303487,103.837444
249055,1.294736,103.818989
238309,1.294716,103.840051
479248,1.337361,103.929905
415873,1.327583,103.907149
598732,1.355559,103.76771
466610,1.320276,103.954833
828720,1.403508,103.903717
679670,1.374682,103.767245
506999,1.357113,103.967158
769327,1.440534,103.827496
533884,1.373778,103.90297
457398,1.311061,103.927963
678949,1.372757,103.765387
439275,1.308681,103.895039
589822,1.336113,103.786782
399915,1.309677,103.880643
098643,1.266192,103.816051
117395,1.289532,103.777627
138643,1.301733,103.790001
528796,1.349838,103.960784
238145,1.29778,103.835226
247912,1.305128,103.825782
248656,1.304954,103.827627
249115,1.292912,103.825072
129850,1.322384,103.754124
458710,1.310995,103.931028
544734,1.363048,103.885752
568427,1.35275,103.863025
544615,1.398175,103.89225
533868,1.342078,103.882388
308346,1.314495,103.842506
469971,1.312342,103.938436
098830,1.266186,103.822745
169479,1.285196,103.827677
592001,1.317558,103.773836
579723,1.342374,103.839646
536019,1.349814,103.880745
506883,1.355386,103.966993
534207,1.37295,103.901045
587846,1.348561,103.773858
768445,1.413458,103.835186
544756,1.389715,103.896527
544567,1.382388,103.892137
418944,1.320373,103.912643
609778,1.342309,103.735137
528788,1.348594,103.962271
529890,1.339545,103.951022
219384,1.31351,103.848372
328784,1.326118,103.853496
099197,1.270881,103.824479
387388,1.319267,103.880616
218591,1.309819,103.8523
438782,1.306178,103.899582
596288,1.335756,103.78211
229544,1.309128,103.831608
229816,1.306829,103.838165
258117,1.314586,103.836877
259328,1.316712,103.831261
297725,1.331271,103.841022
545684,1.373243,103.878274
529886,1.340706,103.95624
506760,1.357881,103.966545
308185,1.325787,103.848059
238712,1.298209,103.842814
574409,1.356654,103.828737
398074,1.312192,103.889465
439845,1.298861,103.898523
533753,1.367368,103.886363
545044,1.381077,103.899845
536496,1.351386,103.876343
689872,1.383631,103.748802
218745,1.310122,103.852815
807021,1.38568,103.869751
538807,1.374137,103.900583
439953,1.299191,103.898929
437033,1.308318,103.895219
575574,1.363989,103.832455
387394,1.319507,103.881005
539068,1.345106,103.872068
518141,1.371362,103.945745
248728,1.297869,103.825379
219261,1.314239,103.846334
554475,1.351142,103.865117
506914,1.3585,103.96753
544987,1.380933,103.893819
457438,1.310794,103.920312
677722,1.3896,103.769445
449025,1.305834,103.921438
534201,1.372615,103.901863
466136,1.318163,103.949783
249578,1.299883,103.828975
019959,1.276658,103.849834
229017,1.305998,103.834933
229668,1.307526,103.836488
278568,1.31194,103.799346
437370,1.310602,103.893264
127447,1.294319,103.767533
538804,1.373184,103.900353
533820,1.37154,103.9005
425509,1.311269,103.910278
419535,1.329367,103.905791
544895,1.36085,103.884995
556122,1.350717,103.862555
739019,1.431781,103.800522
529865,1.34021,103.957823
648153,1.35168,103.696551
767989,1.417343,103.84524
599973,1.331029,103.76752
509741,1.359564,103.967552
573868,1.369557,103.827658
768085,1.41697,103.844552
767998,1.418742,103.84566
389754,1.317031,103.8905
118895,1.283118,103.785243
449314,1.304056,103.904877
279037,1.312165,103.79269
288429,1.329245,103.810942
308091,1.318333,103.846603
439397,1.308616,103.891904
659773,1.360331,103.741237
648147,1.352329,103.696535
545687,1.372809,103.877861
689673,1.387591,103.745442
518215,1.372343,103.94382
768433,1.440765,103.830495
417609,1.327303,103.911359
358455,1.331213,103.868352
437991,1.298588,103.886195
328007,1.324704,103.864609
098410,1.266865,103.811177
436975,1.311464,103.893916
357741,1.33916,103.869452
159019,1.292819,103.819293
426446,1.316206,103.903597
591301,1.319365,103.77404
218593,1.309937,103.852396
239343,1.293486,103.839571
308214,1.323274,103.848835
289694,1.329245,103.810942
259855,1.315202,103.829913
247913,1.30557,103.826602
278802,1.316399,103.782913
768075,1.438095,103.82964
458949,1.310983,103.924308
528468,1.34461,103.94622
534035,1.37812,103.902296
509371,1.378351,103.956295
534530,1.345316,103.871399
737771,1.432683,103.799788
797501,1.388029,103.871652
465488,1.324444,103.945028
756987,1.44253,103.819176
587968,1.346947,103.772159
117329,1.281289,103.789133
567699,1.375492,103.835285
289852,1.335029,103.808346
178884,1.292988,103.851047
479245,1.338227,103.92991
545019,1.359241,103.882932
239573,1.296604,103.838842
479281,1.338629,103.92021
768107,1.416447,103.847573
519958,1.380044,103.94458
506962,1.379951,103.962988
129198,1.324277,103.756127
648155,1.345362,103.725374
797476,1.395069,103.881105
767954,1.446634,103.826955
529425,1.369503,103.941033
689529,1.399312,103.748807
738086,1.445661,103.806863
737920,1.429993,103.786462
417396,1.32936,103.915418
238214,1.289847,103.837905
258125,1.313823,103.836659
239434,1.294272,103.832795
368236,1.332598,103.886654
118179,1.28078,103.790175
589770,1.340842,103.777683
544663,1.397116,103.894223
528570,1.352539,103.927822
554340,1.366187,103.873675
465533,1.328864,103.94617
415870,1.327277,103.906506
469337,1.316682,103.933878
528794,1.349353,103.960961
768119,1.417518,103.848735
679974,1.378151,103.774498
268836,1.313532,103.804997
289850,1.333778,103.808807
098535,1.244403,103.842518
298063,1.323927,103.82572
267954,1.315419,103.804494
545086,1.391752,103.904255
329980,1.328494,103.848169
118863,1.281709,103.784177
597590,1.317434,103.776776
439396,1.308425,103.891073
574328,1.348575,103.834945
596133,1.339038,103.769986
424244,1.305568,103.906697
358459,1.330673,103.867455
576192,1.35713,103.828534
238714,1.299248,103.841709
229746,1.308638,103.838364
416320,1.322134,103.918072
538555,1.345038,103.879125
544572,1.383609,103.892574
506763,1.357515,103.966878
129205,1.322888,103.757823
449288,1.308839,103.931616
828714,1.401273,103.907765
387728,1.3255,103.882891
465411,1.327677,103.949805
768425,1.439117,103.830254
544684,1.381251,103.892366
506866,1.356419,103.963824
598739,1.356716,103.767011
545045,1.381216,103.900166
424175,1.308386,103.915269
465419,1.327306,103.945078
229725,1.308937,103.836138
098645,1.265798,103.81568
288435,1.329245,103.810942
436904,1.297514,103.874514
388153,1.31394,103.883561
737808,1.429677,103.784068
436914,1.296624,103.874305
398311,1.312127,103.88722
757093,1.444052,103.819526
738087,1.445455,103.806251
428124,1.312839,103.901676
828759,1.406837,103.901878
528597,1.359474,103.941224
534957,1.346332,103.880241
519933,1.374694,103.939511
419552,1.327584,103.907429
609652,1.337278,103.736309
128805,1.317568,103.76095
648318,1.343085,103.717866
329138,1.327722,103.848137
809686,1.388743,103.852668
737786,1.428374,103.786255
208108,1.31151,103.858718
657978,1.356021,103.740698
249046,1.294697,103.821392
426244,1.317425,103.910445
547315,1.359565,103.878616
518145,1.377949,103.959967
259963,1.308972,103.830152
239855,1.298846,103.837352
828731,1.396666,103.913233
229620,1.304178,103.840686
238216,1.290211,103.837562
544660,1.397297,103.893389
469991,1.311311,103.940065
599976,1.330567,103.768032
534025,1.378884,103.902694
738212,1.429289,103.78297
425310,1.310792,103.910064
828757,1.406439,103.901818
599978,1.330037,103.768572
657993,1.355829,103.741594
828688,1.400797,103.916277
506853,1.358005,103.965725
669555,1.364864,103.766051
787078,1.385534,103.839736
538800,1.368494,103.899118
506885,1.35559,103.967638
768002,1.445578,103.825599
828822,1.397212,103.913476
417397,1.3296,103.915125
425413,1.310559,103.91411
828730,1.396506,103.9135
466580,1.315795,103.94484
575568,1.365975,103.832
648338,1.339573,103.704456
259282,1.312517,103.805958
268676,1.330646,103.796257
238381,1.296356,103.837991
297727,1.331659,103.841709
308381,1.317109,103.842743
249445,1.293724,103.825778
589656,1.33374,103.786609
596720,1.339334,103.76733
328927,1.323624,103.85294
158746,1.290553,103.815633
465490,1.323893,103.944621
538749,1.353138,103.878526
519491,1.374604,103.953737
528594,1.359975,103.94173
127649,1.318878,103.753381
545043,1.380302,103.900408
609731,1.333355,103.740182
828747,1.390663,103.912451
427764,1.313245,103.901235
118571,1.27881,103.787554
228867,1.313175,103.843796
279883,1.33143,103.795003
598431,1.343306,103.768847
769330,1.440857,103.827823
598727,1.355247,103.768122
556133,1.348386,103.870874
769324,1.440191,103.827496
544570,1.383979,103.892189
128992,1.323357,103.754316
506762,1.357709,103.967071
506847,1.356353,103.966888
690097,1.347937,103.736759
548008,1.361976,103.884993
828693,1.398782,103.912883
469598,1.326854,103.948526
659445,1.356974,103.74954
828784,1.405122,103.899756
229660,1.304768,103.837901
298189,1.340638,103.838163
249446,1.293375,103.8254
669233,1.35327,103.758797
768865,1.423855,103.84842
218374,1.314382,103.854233
387730,1.325418,103.883404
388105,1.314158,103.88495
438610,1.311842,103.894785
506892,1.356889,103.964194
519950,1.379336,103.942682
609478,1.345599,103.733114
600124,1.3343,103.737795
688193,1.374864,103.739965
478936,1.337405,103.935708
545678,1.356564,103.87645
127140,1.309958,103.761151
756969,1.456211,103.837104
768965,1.424867,103.849073
518163,1.37838,103.960914
528717,1.339983,103.957254
768453,1.413216,103.834842
479254,1.337179,103.930909
419546,1.327572,103.908232
768006,1.435001,103.843966
789097,1.391459,103.835935
266222,1.313033,103.803546
248180,1.294848,103.827548
289901,1.328085,103.812567
266218,1.314284,103.801668
327848,1.32827,103.866082
575572,1.366448,103.830969
118553,1.276602,103.792009
218437,1.316607,103.853326
249099,1.29291,103.825075
257989,1.30624,103.824514
288061,1.347648,103.790802
276308,1.332478,103.790246
247813,1.292836,103.830536
269678,1.312451,103.800664
249617,1.300862,103.824147
307464,1.315436,103.84422
534043,1.375407,103.903037
097999,1.264546,103.817334
426691,1.315116,103.900276
529415,1.366848,103.937776
529596,1.350044,103.927858
519460,1.368983,103.959598
768065,1.418351,103.847274
768001,1.445106,103.827932
478927,1.338041,103.935353
689885,1.382798,103.749603
518185,1.376534,103.960778
468700,1.313745,103.936052
387393,1.319637,103.881298
098533,1.244007,103.842051
228239,1.312365,103.836722
098309,1.239949,103.838253
229920,1.304963,103.836408
228184,1.303018,103.846427
398236,1.312531,103.88814
427332,1.314797,103.905335
528459,1.344139,103.94846
127159,1.310587,103.761643
328882,1.323773,103.854363
544993,1.380469,103.894318
509051,1.378509,103.957228
455218,1.313364,103.927394
208380,1.312589,103.857214
575578,1.364973,103.830687
259713,1.317229,103.832486
288431,1.329245,103.810942
518151,1.37583,103.959482
399940,1.306359,103.887058
529389,1.366848,103.937776
828742,1.392562,103.913361
128044,1.298236,103.766235
118684,1.28888,103.776096
528478,1.344631,103.949184
769139,1.411048,103.832513
828769,1.402617,103.897699
534798,1.347709,103.871737
309079,1.31711,103.837957
757096,1.443838,103.820219
465426,1.327579,103.944195
518090,1.376648,103.958801
769134,1.410776,103.830718
528509,1.354328,103.928896
448906,1.3067,103.925754
448870,1.307734,103.927837
518147,1.377501,103.959421
537016,1.349057,103.878113
417659,1.328312,103.912674
677625,1.366816,103.775038
544758,1.389264,103.896575
486860,1.34614,103.963415
544806,1.381018,103.901537
787072,1.383907,103.835775
535133,1.361777,103.891668
828751,1.391237,103.912694
425711,1.313438,103.912013
767958,1.446515,103.826059
248368,1.293173,103.828578
757060,1.443073,103.819839
589486,1.338213,103.780582
436882,1.297539,103.883791
239568,1.296177,103.836878
228478,1.300505,103.847694
275751,1.310727,103.801921
228185,1.303144,103.846282
249441,1.294512,103.826758
277116,1.316683,103.777329
267938,1.313829,103.801452
267935,1.313321,103.802299
268846,1.314298,103.806107
449306,1.299558,103.901524
329727,1.322812,103.852026
436916,1.297462,103.874148
207853,1.313287,103.858046
436894,1.297427,103.882446
329111,1.327898,103.849311
159958,1.289912,103.804371
119522,1.279408,103.793657
329981,1.328473,103.848359
596231,1.360057,103.765811
518183,1.376176,103.960488
455939,1.317801,103.922107
598738,1.356793,103.766751
429021,1.308824,103.91345
528573,1.352101,103.928403
669607,1.35572,103.760175
669604,1.357185,103.759826
659246,1.355281,103.752332
768894,1.432819,103.841478
659636,1.346695,103.755923
759151,1.424621,103.824899
427962,1.314883,103.907503
828741,1.392327,103.913166
556114,1.350347,103.863322
528480,1.345077,103.94854
126753,1.320818,103.752667
128042,1.29763,103.766685
309502,1.319289,103.836653
437871,1.298252,103.887049
098640,1.26688,103.816637
589660,1.333938,103.787543
259708,1.31644,103.835488
249726,1.304416,103.82608
248306,1.295105,103.828511
228473,1.301746,103.84674
828732,1.396907,103.912958
228598,1.312854,103.842107
438673,1.304747,103.89804
439966,1.301765,103.89973
437934,1.29707,103.895141
398414,1.313337,103.886158
425283,1.309656,103.908798
768012,1.435321,103.84475
828774,1.40093,103.897491
449284,1.309093,103.929289
427944,1.314173,103.907608
797461,1.394109,103.880831
828738,1.401286,103.916934
506764,1.357283,103.966647
828729,1.396897,103.913912
438622,1.311586,103.895824
080105,1.273801,103.834482
547726,1.353688,103.876445
229545,1.307975,103.830325
289844,1.333899,103.810255
239899,1.298494,103.83665
544593,1.393644,103.883895
398284,1.312954,103.886753
648339,1.339683,103.704714
689668,1.386839,103.744782
259802,1.314907,103.833657
307740,1.3164,103.841672
539748,1.379924,103.887491
127018,1.318127,103.755406
544815,1.381605,103.891712
587976,1.348455,103.771463
558962,1.354962,103.865798
768102,1.437605,103.830076
259398,1.311993,103.83137
399116,1.310131,103.877075
387398,1.319003,103.880262
257720,1.308472,103.819136
238361,1.29448,103.834508
238247,1.290271,103.837343
239864,1.299388,103.836959
266311,1.324363,103.80093
189762,1.294385,103.85603
259555,1.321205,103.821566
277054,1.316436,103.784659
436921,1.298089,103.871049
169279,1.284341,103.829138
589485,1.338423,103.780319
436917,1.296732,103.870634
209848,1.310999,103.861155
466504,1.316679,103.941615
828785,1.405036,103.900044
768072,1.437411,103.829106
456644,1.311519,103.933086
528593,1.359975,103.941457
529864,1.340456,103.958168
528780,1.349787,103.961651
467298,1.317863,103.94373
609776,1.343144,103.734089
649814,1.343975,103.716886
519943,1.37738,103.941892
425408,1.310146,103.909795
425316,1.310948,103.91064
519530,1.37383,103.941705
425566,1.31234,103.914655
768122,1.41682,103.848959
689862,1.383849,103.747482
126777,1.298657,103.764114
478932,1.337931,103.936531
466584,1.316022,103.945676
486830,1.343586,103.963579
768446,1.413182,103.83559
757094,1.444172,103.819782
787080,1.384674,103.839668
329768,1.324013,103.851892
109693,1.282201,103.803024
398412,1.313491,103.886149
307742,1.316034,103.841579
228073,1.30263,103.847336
268977,1.324833,103.808382
098451,1.245289,103.843546
828842,1.406693,103.902774
689863,1.383792,103.747805
519956,1.380011,103.943765
528475,1.344619,103.948299
127158,1.309606,103.760954
466192,1.31901,103.950752
308353,1.315323,103.843056
267833,1.313329,103.797418
289900,1.328045,103.813396
239977,1.302517,103.829469
436929,1.297691,103.875847
436884,1.29881,103.88435
595001,1.317547,103.775887
329192,1.327517,103.842604
465425,1.327597,103.944023
828782,1.405685,103.899221
507005,1.355938,103.968541
587848,1.348323,103.774249
479272,1.338517,103.91927
546685,1.367239,103.877869
519283,1.381934,103.94084
509042,1.377858,103.958248
528595,1.359483,103.941765
536493,1.35148,103.876115
518160,1.377282,103.961456
424246,1.305318,103.906822
576438,1.360026,103.831112
259786,1.314431,103.830313
828736,1.401685,103.916262
690099,1.347937,103.736759
519463,1.369523,103.95971
533870,1.341748,103.883332
507027,1.359297,103.964408
678189,1.375395,103.762846
534956,1.346144,103.880437
648923,1.340475,103.716756
528690,1.349568,103.926521
419591,1.326565,103.909766
249591,1.299446,103.826792
127146,1.310309,103.761349
556131,1.348278,103.87147
528613,1.359981,103.939955
518136,1.368643,103.94481
677728,1.380809,103.759871
528598,1.359489,103.940789
519962,1.369733,103.943296
546195,1.362904,103.878886
088661,1.276035,103.837502
439945,1.302331,103.902571
427305,1.314673,103.904415
219648,1.314776,103.84668
419684,1.328997,103.906865
538803,1.369534,103.899581
828680,1.39909,103.912263
267951,1.314893,103.802315
828684,1.400931,103.916732
423847,1.310508,103.911965
679629,1.366401,103.772611
769138,1.4109,103.832147
529235,1.35507,103.960405
519472,1.374893,103.948712
259784,1.313488,103.829908
259889,1.314662,103.834178
269029,1.323624,103.806909
575749,1.351815,103.838298
117492,1.28084,103.785873
387902,1.315206,103.889925
169813,1.291819,103.825161
307462,1.315656,103.844445
286889,1.326002,103.811252
519949,1.379346,103.942995
768003,1.445711,103.825813
139743,1.303374,103.790162
139744,1.302973,103.790246
659765,1.346591,103.765589
424292,1.313463,103.904858
098651,1.266161,103.815165
319581,1.337421,103.846538
598441,1.31929,103.776298
544896,1.360939,103.884374
399850,1.311316,103.884616
466671,1.32188,103.947115
528537,1.355522,103.929719
528483,1.345077,103.947059
737775,1.432181,103.799098
425346,1.310676,103.91276
458554,1.309446,103.925026
518070,1.37192,103.94677
427711,1.30404,103.905803
428505,1.307561,103.90348
119916,1.2831,103.784292
209955,1.312917,103.859047
238258,1.292048,103.836395
288535,1.325588,103.811647
098619,1.250048,103.846319
258709,1.318262,103.830353
239974,1.303767,103.830033
589647,1.333151,103.784802
388158,1.31417,103.883562
529598,1.350527,103.928272
828771,1.402796,103.897037
534676,1.357073,103.88109
506951,1.358342,103.9644
219062,1.317828,103.85197
590001,1.318544,103.773269
486397,1.321127,103.957521
529875,1.341211,103.955407
127343,1.294101,103.76863
229814,1.305822,103.838848
238142,1.296742,103.836884
528569,1.351908,103.927624
534018,1.376602,103.903006
737874,1.429446,103.786305
518186,1.376523,103.961105
648334,1.33915,103.705497
648149,1.352707,103.696891
479256,1.338566,103.928528
544984,1.381176,103.894378
278573,1.312577,103.798356
098000,1.264129,103.817029
099200,1.2689,103.824636
249732,1.30361,103.825167
229161,1.304221,103.838389
248747,1.295011,103.826437
437158,1.315032,103.89476
679052,1.364675,103.769994
118549,1.276869,103.793177
769990,1.439407,103.828835
533851,1.351417,103.877288
678272,1.368774,103.77606
518086,1.377089,103.957966
828794,1.398366,103.917379
544742,1.380642,103.902656
544573,1.383152,103.892296
423718,1.308161,103.904983
309103,1.319465,103.840101
544832,1.388968,103.895658
455943,1.317324,103.923064
347840,1.32884,103.869045
689676,1.385846,103.742424
208393,1.312916,103.856925
398628,1.31207,103.883562
459107,1.312915,103.924722
425253,1.311145,103.916123
276955,1.315017,103.777799
249600,1.299979,103.825523
669605,1.356933,103.759576
455225,1.313508,103.928149
828739,1.391847,103.913039
258859,1.308881,103.807669
228474,1.301526,103.846959
239427,1.292934,103.83359
238405,1.296547,103.834313
266625,1.321288,103.812079
596183,1.344582,103.769317
169658,1.28961,103.841276
219405,1.312747,103.847598
598368,1.342966,103.768529
159192,1.294092,103.818108
098021,1.26604,103.816917
399221,1.309446,103.876929
769326,1.440504,103.827787
288383,1.326601,103.812655
437433,1.295455,103.86715
238710,1.298282,103.842787
768439,1.440184,103.830572
399710,1.309305,103.879851
738998,1.431448,103.799831
529599,1.350849,103.928294
259276,1.31546,103.806917
769989,1.439199,103.829104
737892,1.432191,103.797451
507006,1.355568,103.968442
528536,1.355623,103.929526
228461,1.300369,103.847287
329928,1.321296,103.852526
389365,1.312503,103.880368
118864,1.281937,103.78397
308729,1.323572,103.841133
098584,1.251504,103.848025
228477,1.300898,103.847641
238518,1.302593,103.829676
267829,1.312919,103.796984
536562,1.342489,103.881531
544831,1.389329,103.895785
678943,1.372333,103.764178
249188,1.295962,103.829052
229619,1.303956,103.840804
569788,1.38531,103.842088
429065,1.309817,103.914315
767959,1.446328,103.825898
465538,1.328005,103.946976
699872,1.349138,103.73705
465497,1.325336,103.929756
549345,1.360999,103.878765
587973,1.34777,103.772926
486862,1.345374,103.963845
589318,1.347095,103.775783
548540,1.365848,103.884856
546290,1.368324,103.882166
469981,1.311875,103.935601
689879,1.38368,103.750109
109030,1.271676,103.807635
228491,1.304325,103.848784
259420,1.309214,103.830896
308078,1.318881,103.850105
259796,1.314326,103.831065
518770,1.380506,103.935639
437431,1.29661,103.867069
328837,1.324672,103.85285
149053,1.287595,103.803397
599449,1.345016,103.769771
738211,1.429945,103.782604
519288,1.381739,103.940228
768697,1.41795,103.841511
519941,1.377125,103.942367
597595,1.316696,103.775994
438797,1.309954,103.897074
099309,1.276521,103.82455
534996,1.350394,103.879979
423844,1.311012,103.911042
537846,1.345607,103.882695
266228,1.312714,103.800983
308671,1.323766,103.843393
098647,1.265404,103.815301
398753,1.311284,103.881516
329089,1.326923,103.849242
589659,1.333616,103.787334
579728,1.341155,103.841062
319975,1.339707,103.850057
757487,1.426505,103.824317
738094,1.443662,103.80548
544821,1.381584,103.8911
509727,1.360835,103.962746
528462,1.344056,103.947394
649816,1.344777,103.717006
098657,1.267361,103.814605
329608,1.327719,103.850328
427030,1.312222,103.904564
437981,1.298146,103.897491
229774,1.307735,103.839088
238274,1.29273,103.842248
259428,1.309702,103.830709
277056,1.316992,103.785238
659442,1.357813,103.749514
307818,1.317904,103.847428
699893,1.361923,103.730201
466664,1.326454,103.942525
478930,1.33856,103.935892
118173,1.281179,103.791036
689675,1.386036,103.742894
598734,1.356013,103.766973
098527,1.243746,103.842511
506917,1.358705,103.966649
545681,1.373453,103.877373
528591,1.351284,103.927175
288407,1.32732,103.812832
309978,1.324586,103.848173
259281,1.312112,103.805581
275752,1.312103,103.793774
768803,1.426376,103.835893
518768,1.380424,103.935307
688209,1.375882,103.750802
679975,1.378152,103.77409
388030,1.315355,103.886536
428776,1.305206,103.903466
358461,1.330757,103.867231
556135,1.348976,103.870985
787067,1.382587,103.837339
228153,1.302046,103.848101
238598,1.296504,103.841837
088764,1.280045,103.840359
119519,1.279677,103.792099
398614,1.312763,103.883519
575628,1.353718,103.836117
439409,1.308302,103.891698
528539,1.353243,103.928821
767960,1.44612,103.825673
536445,1.345774,103.879061
544704,1.389723,103.895175
768807,1.427917,103.836669
358456,1.330563,103.867885
327849,1.328626,103.865133
689580,1.396843,103.74674
809683,1.388799,103.852035
558961,1.355172,103.866447
268677,1.330109,103.796427
239669,1.295342,103.839844
797638,1.39695,103.875199
690095,1.347937,103.736759
806747,1.390875,103.857135
268844,1.314398,103.805165
248346,1.294341,103.82844
259724,1.318478,103.829951
449313,1.303495,103.905253
597626,1.320442,103.778972
488681,1.33358,103.948268
737777,1.432185,103.798839
418109,1.330133,103.908285
534007,1.361607,103.890029
519290,1.382286,103.940506
127722,1.31782,103.753762
768004,1.434562,103.844363
828792,1.401693,103.89712
238567,1.300484,103.828544
239619,1.29459,103.842365
339098,1.309638,103.86922
648358,1.351414,103.695857
546684,1.367218,103.877356
768895,1.433394,103.841758
529237,1.355083,103.959598
329640,1.324727,103.84947
544820,1.381439,103.891082
208766,1.308276,103.863117
596740,1.342179,103.767173
429984,1.30336,103.903886
159012,1.291829,103.818367
249569,1.298781,103.826677
249473,1.310002,103.803635
768436,1.440184,103.830558
278553,1.312157,103.801622
534049,1.350397,103.880231
248730,1.297344,103.825822
529869,1.342742,103.954892
469565,1.320925,103.954168
769307,1.441934,103.82744
423840,1.311628,103.911533
228686,1.304657,103.84948
278800,1.316757,103.783239
389144,1.311109,103.873026
669743,1.359922,103.763392
769137,1.410649,103.831735
769472,1.443665,103.824719
544590,1.392784,103.884016
424183,1.307578,103.915283
238551,1.301098,103.830563
419550,1.327285,103.907148
416736,1.319389,103.908011
768007,1.435218,103.843764
276958,1.31608,103.776088
569762,1.384294,103.83884
739020,1.431428,103.800674
469978,1.312525,103.936914
126839,1.295673,103.768847
427983,1.314973,103.908427
534081,1.351419,103.882396
098020,1.265734,103.81687
576199,1.356749,103.82747
307947,1.313693,103.840387
757052,1.443363,103.820424
599979,1.329813,103.768815
538685,1.374593,103.877986
436924,1.295697,103.870326
588133,1.346704,103.771288
329112,1.328393,103.849242
127647,1.318034,103.753528
768861,1.42477,103.848054
648340,1.339786,103.704956
519945,1.378776,103.94338
768437,1.440184,103.830572
668383,1.375133,103.757304
238011,1.292945,103.840702
098328,1.242775,103.839292
259858,1.314472,103.829733
449286,1.308507,103.930442
268157,1.316792,103.803022
276545,1.327331,103.792737
737797,1.427287,103.78605
588195,1.352206,103.768115
828831,1.405983,103.899668
534038,1.363908,103.894665
798593,1.388139,103.879163
669810,1.362087,103.763521
768966,1.424876,103.849317
519959,1.371417,103.941469
588197,1.352741,103.767627
648151,1.352171,103.696881
768426,1.439117,103.830254
329023,1.325534,103.865498
799035,1.387078,103.879113
429069,1.310206,103.914763
389366,1.312978,103.879771
588173,1.340746,103.776284
599458,1.345694,103.769863
679672,1.37406,103.767643
768101,1.437692,103.830278
278698,1.318465,103.779859
609774,1.343894,103.734026
419833,1.318049,103.910667
669581,1.359438,103.762933
239666,1.295302,103.839592
266075,1.311999,103.803251
478935,1.337251,103.936126
768061,1.418855,103.848035
117342,1.279647,103.784539
506881,1.355211,103.966422
425646,1.312963,103.908913
534208,1.373201,103.901334
506852,1.35823,103.965573
359946,1.34375,103.868892
797533,1.392453,103.880007
238143,1.297871,103.835056
238026,1.293205,103.840202
546694,1.366764,103.876772
509746,1.35907,103.966591
678186,1.375395,103.762846
